,person,label,most_frequent_event,count_most_frequent_event,less_frequent_event,count_less_frequent_event,ad campaign hit,brand listing,checkout,conversion,generic listing,lead,search engine hit,searched products,staticpage,viewed product,visited site,mean_per_event
184,dec8fcca,0,viewed product,18,generic listing,2,4.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,18.0,4.0,6.0
185,8186cea1,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
186,b1cc747a,0,viewed product,14,generic listing,1,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,3.0,4.166666666666667
187,ba5b3f66,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
188,5c4d6d0f,0,viewed product,12,ad campaign hit,1,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,1.0,4.0
189,bf7365e2,0,viewed product,25,checkout,1,0.0,9.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,25.0,2.0,6.428571428571429
190,825541bc,0,viewed product,3,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.2857142857142858
191,23e37757,0,visited site,3,conversion,1,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.6666666666666667
192,5e894bbb,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.6
193,b71798a7,1,viewed product,51,search engine hit,1,6.0,2.0,0.0,0.0,7.0,0.0,1.0,9.0,0.0,51.0,11.0,12.428571428571429
194,2798db8c,0,viewed product,13,brand listing,1,5.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,1.0,4.166666666666667
195,65477fe7,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0
196,046d3ba1,0,viewed product,15,conversion,2,8.0,0.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,15.0,2.0,7.333333333333333
197,c1122b59,0,viewed product,24,search engine hit,2,0.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,24.0,5.0,8.0
198,8ff30c49,0,viewed product,17,checkout,1,5.0,5.0,1.0,0.0,4.0,0.0,6.0,7.0,0.0,17.0,4.0,6.125
199,81ad069f,0,viewed product,11,checkout,1,2.0,0.0,1.0,0.0,1.0,0.0,2.0,10.0,0.0,11.0,1.0,4.0
200,6089561e,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
201,935f7b4f,1,viewed product,6,checkout,1,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,2.2857142857142856
202,bd4bd603,0,viewed product,18,checkout,2,5.0,0.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,18.0,3.0,7.166666666666667
203,5ccbe956,0,viewed product,17,brand listing,1,9.0,1.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,17.0,4.0,6.142857142857143
204,c1359ca3,0,viewed product,37,checkout,1,5.0,16.0,1.0,0.0,6.0,0.0,10.0,7.0,1.0,37.0,8.0,10.11111111111111
205,9ba048a0,0,viewed product,31,ad campaign hit,1,1.0,0.0,0.0,0.0,8.0,0.0,6.0,14.0,0.0,31.0,8.0,11.333333333333334
206,27038bac,0,viewed product,231,checkout,1,4.0,29.0,1.0,0.0,5.0,0.0,8.0,0.0,1.0,231.0,15.0,36.75
207,77f55b26,0,viewed product,5,checkout,1,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,1.0,2.5
208,c46e5666,0,viewed product,37,brand listing,1,13.0,1.0,3.0,0.0,2.0,0.0,1.0,5.0,0.0,37.0,7.0,8.625
209,9e310b43,0,viewed product,5,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.6666666666666667
210,7f3d37dd,1,viewed product,10,brand listing,2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,4.5
211,af4b0800,0,ad campaign hit,3,visited site,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.3333333333333335
212,75b1ecc3,0,viewed product,19,ad campaign hit,1,1.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,19.0,4.0,6.0
213,d562b322,1,brand listing,12,visited site,2,4.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,5.8
214,f5d6264f,0,viewed product,5,brand listing,2,3.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,5.0,3.3333333333333335
215,79cde2ca,0,searched products,3,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.3333333333333333
216,402e5b5f,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
217,be8ef1b1,0,viewed product,88,generic listing,3,16.0,6.0,7.0,0.0,3.0,0.0,3.0,0.0,0.0,88.0,7.0,18.571428571428573
218,a44d08bd,0,viewed product,108,checkout,1,0.0,2.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,108.0,9.0,22.0
219,8f735a64,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,2.2
220,f9ec3c57,0,viewed product,12,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,5.0,3.5
221,7da3d907,0,searched products,13,checkout,1,2.0,0.0,1.0,0.0,7.0,0.0,1.0,13.0,1.0,4.0,11.0,5.0
222,79c903db,0,viewed product,21,ad campaign hit,1,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,3.0,5.166666666666667
223,266db853,0,ad campaign hit,11,checkout,1,11.0,9.0,1.0,0.0,2.0,0.0,11.0,5.0,0.0,8.0,2.0,6.125
224,73a9a850,0,viewed product,18,search engine hit,1,3.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,18.0,7.0,6.333333333333333
225,f30a57b4,0,viewed product,39,ad campaign hit,1,1.0,5.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,39.0,1.0,6.111111111111111
226,59793562,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
227,a2bb489f,0,ad campaign hit,5,checkout,1,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.8
228,b7962c10,0,viewed product,7,checkout,1,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,4.0,3.6
229,535460dc,0,viewed product,14,staticpage,1,7.0,7.0,4.0,0.0,5.0,0.0,2.0,0.0,1.0,14.0,5.0,5.625
230,ab3639ee,0,brand listing,12,generic listing,2,4.0,12.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,6.0,4.0,4.857142857142857
231,18c3bf8c,0,viewed product,20,checkout,2,11.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,7.0,7.833333333333333
232,4f17bcf7,0,viewed product,73,checkout,1,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,73.0,5.0,12.571428571428571
233,58f31635,0,ad campaign hit,3,brand listing,1,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
234,2025929e,0,ad campaign hit,16,search engine hit,1,16.0,10.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,16.0,5.0,9.285714285714286
235,848e4eb5,0,search engine hit,11,generic listing,1,10.0,3.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,7.0,7.0,5.857142857142857
236,ec342ff6,0,viewed product,41,checkout,1,4.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,41.0,3.0,9.333333333333334
237,4c6e87c3,0,viewed product,6,checkout,1,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,2.5
238,47403d42,0,viewed product,109,ad campaign hit,1,1.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,109.0,2.0,17.571428571428573
239,db982e9a,0,generic listing,5,ad campaign hit,1,1.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,1.0,2.4285714285714284
240,abc8fc1b,0,generic listing,2,ad campaign hit,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.4
241,4c5640f7,0,viewed product,12,visited site,1,0.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,4.333333333333333
242,14372bb7,0,viewed product,17,search engine hit,1,2.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,17.0,3.0,5.666666666666667
243,b5fbf6e4,0,viewed product,20,checkout,1,2.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,20.0,1.0,4.285714285714286
244,28f43ec4,0,viewed product,9,generic listing,1,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,4.5
245,b309dfa2,0,viewed product,4,checkout,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.75
246,94f883a6,0,brand listing,12,ad campaign hit,1,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0
247,8d2657e8,1,viewed product,10,ad campaign hit,1,1.0,4.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,10.0,7.0,4.857142857142857
248,a0ace454,0,viewed product,144,ad campaign hit,1,1.0,0.0,5.0,0.0,13.0,0.0,3.0,0.0,3.0,144.0,11.0,25.714285714285715
249,fd2f0c0e,0,viewed product,13,checkout,1,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,7.25
250,43790d8f,1,viewed product,62,ad campaign hit,2,2.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,62.0,2.0,12.666666666666666
251,fc83aeca,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.4
252,3550c768,0,viewed product,12,checkout,1,9.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,12.0,9.0,5.428571428571429
253,7196cedf,0,brand listing,6,checkout,1,2.0,6.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,2.0,3.142857142857143
254,3a6978c2,0,viewed product,6,ad campaign hit,1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,2.2
255,b27dba1a,0,viewed product,42,checkout,3,5.0,0.0,3.0,0.0,5.0,0.0,4.0,3.0,0.0,42.0,13.0,10.714285714285714
256,be1cf105,0,viewed product,190,ad campaign hit,1,1.0,7.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,190.0,12.0,31.0
257,2f7c3514,0,visited site,20,search engine hit,1,3.0,0.0,5.0,2.0,4.0,0.0,1.0,3.0,2.0,16.0,20.0,6.222222222222222
258,86e5e80b,0,ad campaign hit,2,visited site,1,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.8
259,0bd39e8e,0,viewed product,2,ad campaign hit,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.1666666666666667
260,8b4ff23d,0,viewed product,22,search engine hit,1,3.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,22.0,8.0,6.833333333333333
261,e3388c07,0,viewed product,19,visited site,2,5.0,0.0,3.0,0.0,8.0,0.0,5.0,3.0,0.0,19.0,2.0,6.428571428571429
262,fcdf76c2,0,viewed product,9,checkout,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.5
263,b6d9f88d,0,viewed product,16,checkout,1,0.0,2.0,1.0,0.0,5.0,0.0,1.0,3.0,2.0,16.0,1.0,3.875
264,9da3a242,0,ad campaign hit,7,search engine hit,1,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,4.0
265,c697dac3,0,viewed product,11,conversion,1,7.0,0.0,2.0,1.0,5.0,0.0,4.0,3.0,0.0,11.0,4.0,4.625
266,cca0a67b,0,searched products,7,checkout,1,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,2.0,1.0,2.6
267,6d654333,1,brand listing,13,generic listing,1,2.0,13.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,7.0,3.0,4.142857142857143
268,f7e4d125,0,viewed product,3,generic listing,1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.5
269,227b105c,0,brand listing,23,checkout,1,2.0,23.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,1.0,6.714285714285714
270,27fd1122,0,viewed product,37,ad campaign hit,1,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,37.0,3.0,9.0
271,dab380b1,0,viewed product,212,brand listing,1,2.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,212.0,13.0,34.285714285714285
272,38f20326,0,viewed product,228,brand listing,1,133.0,1.0,2.0,0.0,1.0,0.0,1.0,7.0,0.0,228.0,31.0,50.5
273,4f45efd5,0,viewed product,7,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,2.6
274,dccd2a57,0,viewed product,46,brand listing,1,3.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,46.0,3.0,7.875
275,8f7dd44d,0,viewed product,3,generic listing,1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.8
276,49633d79,0,viewed product,2,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.2
277,977571d3,1,viewed product,98,checkout,1,8.0,0.0,1.0,0.0,7.0,1.0,5.0,26.0,0.0,98.0,9.0,19.375
278,f0298100,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
279,56795e77,0,viewed product,16,generic listing,1,8.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,16.0,9.0,7.0
280,93f5fb09,0,viewed product,18,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,5.25
281,32d860e4,0,viewed product,45,checkout,1,4.0,18.0,1.0,0.0,5.0,0.0,5.0,9.0,0.0,45.0,4.0,11.375
282,7ab61068,0,viewed product,8,checkout,1,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.5
283,0d0c5ccd,0,viewed product,15,checkout,1,0.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,2.0,5.0
284,56d81633,0,viewed product,8,ad campaign hit,1,1.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,8.0,3.0,2.5555555555555554
285,455b0900,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
286,b10728ee,0,viewed product,9,checkout,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.25
287,720474cd,0,brand listing,14,ad campaign hit,1,1.0,14.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,3.857142857142857
288,7644e24e,0,brand listing,12,checkout,1,2.0,12.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,12.0,1.0,4.857142857142857
289,52e74c60,0,ad campaign hit,4,checkout,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.5
290,07639dc4,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
291,d60790ce,0,viewed product,42,ad campaign hit,1,1.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,42.0,7.0,6.6
292,52f1b098,0,viewed product,8,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.75
293,f430b2fd,0,searched products,177,lead,1,10.0,17.0,44.0,5.0,31.0,1.0,11.0,177.0,0.0,83.0,29.0,40.8
294,592c56fe,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,e64e73ad,0,viewed product,23,checkout,1,0.0,2.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,23.0,2.0,6.166666666666667
296,7bd3ff2f,0,viewed product,3,checkout,1,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.8
297,96dc583f,0,viewed product,2,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.25
298,e0dd78d5,0,viewed product,34,checkout,2,4.0,16.0,2.0,0.0,9.0,0.0,7.0,25.0,0.0,34.0,6.0,12.875
299,4c29feb2,0,viewed product,61,conversion,1,13.0,5.0,9.0,1.0,6.0,0.0,6.0,2.0,4.0,61.0,12.0,11.9
300,775a201e,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
301,747881ee,0,viewed product,57,brand listing,1,3.0,1.0,1.0,0.0,3.0,0.0,3.0,11.0,0.0,57.0,2.0,10.125
302,6810429d,0,viewed product,48,search engine hit,1,6.0,3.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,48.0,3.0,10.0
303,b8d4d6db,0,viewed product,173,checkout,2,6.0,6.0,2.0,0.0,5.0,0.0,2.0,3.0,0.0,173.0,5.0,25.25
304,9103cf08,0,viewed product,54,ad campaign hit,1,1.0,0.0,6.0,0.0,2.0,0.0,1.0,42.0,0.0,54.0,29.0,19.285714285714285
305,44d66c3f,0,brand listing,63,checkout,1,2.0,63.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,17.0,1.0,11.375
306,8daa5015,0,viewed product,13,brand listing,1,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,4.8
307,18b92214,0,viewed product,35,checkout,1,0.0,10.0,1.0,1.0,6.0,0.0,4.0,1.0,0.0,35.0,2.0,7.5
308,c71be0c1,0,viewed product,40,conversion,1,6.0,2.0,3.0,1.0,19.0,0.0,11.0,36.0,6.0,40.0,27.0,15.1
309,aba2c525,0,viewed product,43,checkout,1,5.0,19.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,4.0,16.333333333333332
310,482f62d6,0,viewed product,24,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,24.0,1.0,8.0
311,dfc15b90,0,viewed product,41,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,41.0,4.0,10.4
312,aba8f263,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
313,6e998fb9,0,viewed product,14,generic listing,1,5.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,14.0,1.0,5.0
314,894e4c61,0,viewed product,8,ad campaign hit,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,2.1666666666666665
315,87ff9581,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
316,d6288188,0,viewed product,29,ad campaign hit,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,7.2
317,e4fcc802,0,viewed product,17,checkout,1,4.0,12.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,17.0,4.0,6.428571428571429
318,9ffdae4d,0,viewed product,13,checkout,1,3.0,9.0,1.0,0.0,7.0,0.0,1.0,4.0,0.0,13.0,3.0,5.125
319,3b75a3be,0,viewed product,44,checkout,1,0.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,44.0,1.0,9.333333333333334
320,12fd8a94,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
321,465e2e50,0,ad campaign hit,3,checkout,1,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.5
322,3a69e071,0,viewed product,44,brand listing,1,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,44.0,4.0,9.166666666666666
323,c3ee2297,0,checkout,2,ad campaign hit,1,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.4
324,e4290667,0,ad campaign hit,6,checkout,1,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0
325,91501aae,0,viewed product,3,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.4
326,5fbac050,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
327,03de79e8,0,viewed product,3,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.4
328,0bc4ce93,0,viewed product,189,searched products,2,22.0,9.0,7.0,0.0,29.0,0.0,5.0,2.0,0.0,189.0,12.0,34.375
329,179e6beb,0,ad campaign hit,6,checkout,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.25
330,8021c511,0,viewed product,25,checkout,1,7.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,25.0,1.0,8.0
331,42879cf7,0,viewed product,1,viewed product,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
332,79940eec,0,visited site,11,brand listing,1,4.0,1.0,2.0,1.0,3.0,0.0,4.0,0.0,1.0,3.0,11.0,3.3333333333333335
333,f6b15388,0,viewed product,325,searched products,1,3.0,93.0,5.0,0.0,46.0,0.0,5.0,1.0,1.0,325.0,26.0,56.111111111111114
334,af00e24b,1,viewed product,21,ad campaign hit,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,21.0,1.0,5.2
335,7dd4802e,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0
336,28da32e1,0,viewed product,36,checkout,1,18.0,2.0,1.0,0.0,3.0,0.0,4.0,5.0,0.0,36.0,10.0,9.875
337,3e79520f,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
338,b7a6d7ad,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
339,d5cefe62,0,viewed product,35,visited site,3,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,35.0,3.0,12.0
340,479f9eed,0,viewed product,3,ad campaign hit,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.6
341,05b83408,0,viewed product,64,ad campaign hit,1,1.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,64.0,4.0,13.5
342,ac4a94ea,1,viewed product,152,checkout,1,28.0,2.0,1.0,0.0,8.0,0.0,3.0,1.0,0.0,152.0,23.0,27.25
343,92d3fa6d,0,viewed product,22,checkout,1,5.0,9.0,1.0,0.0,7.0,0.0,7.0,7.0,0.0,22.0,10.0,8.5
344,3a6bfc4c,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
345,4833c085,0,viewed product,10,checkout,1,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,3.8
346,5d158719,0,brand listing,24,checkout,1,2.0,24.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,24.0,5.0,9.0
347,42934000,1,viewed product,12,ad campaign hit,1,1.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,2.0,3.8333333333333335
348,933a69b8,1,viewed product,93,checkout,1,10.0,5.0,1.0,0.0,9.0,0.0,2.0,8.0,0.0,93.0,6.0,16.75
349,504fcfb2,0,viewed product,32,brand listing,2,8.0,2.0,2.0,0.0,8.0,0.0,7.0,16.0,0.0,32.0,6.0,10.125
350,d278c8bf,0,ad campaign hit,4,visited site,1,4.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,1.0,3.1666666666666665
351,9ea98fee,0,brand listing,2,generic listing,1,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.6
352,f865d2ad,0,brand listing,3,checkout,1,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0
353,657b2d9e,0,viewed product,14,brand listing,1,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,3.6666666666666665
354,ddc90218,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
355,d78a5b57,1,generic listing,12,brand listing,2,3.0,2.0,6.0,2.0,12.0,0.0,2.0,3.0,2.0,10.0,6.0,4.8
356,a51fdb83,0,ad campaign hit,4,checkout,1,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.142857142857143
357,9b0db6f0,0,viewed product,45,checkout,1,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,45.0,2.0,9.0
358,6c58c466,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
359,4d8cfcfb,0,viewed product,28,generic listing,1,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,1.0,6.8
360,d86a6c46,0,viewed product,32,checkout,1,10.0,3.0,1.0,0.0,12.0,0.0,10.0,0.0,0.0,32.0,12.0,11.428571428571429
361,3c79b16e,0,viewed product,11,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,3.5
362,dc820947,0,searched products,9,brand listing,2,8.0,2.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,8.0,3.0,5.833333333333333
363,8e4294d9,0,viewed product,12,search engine hit,1,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,4.25
364,0c00db19,1,ad campaign hit,4,checkout,1,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,3.0
365,9af0a24e,0,viewed product,136,searched products,1,40.0,19.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,136.0,22.0,31.857142857142858
366,2083e4be,0,viewed product,270,checkout,2,7.0,15.0,2.0,0.0,7.0,0.0,3.0,20.0,0.0,270.0,6.0,41.25
367,89f5c86a,0,ad campaign hit,7,ad campaign hit,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0
368,58263e64,0,viewed product,124,checkout,4,30.0,14.0,4.0,0.0,8.0,0.0,28.0,84.0,0.0,124.0,9.0,37.625
